date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,candidate_id
2025-11-28,I015,QQQ,19,insurance,OPEN,put,1,584.0,2026-02-20,1,619.25,10.685810337597701,10.418665079157758,10.952955596037643,10.952955596037643,0.22600407993786392,-0.25171729095697243,-1095.2955596037643,-27.36452584399425,27.36452584399425,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I015
2025-11-28,I015,QQQ,19,insurance,OPEN,put,-1,540.0,2026-02-20,1,619.25,3.706592026944712,3.613927226271094,3.7992568276183296,3.613927226271094,0.24819678111085855,-0.10077182551425314,361.39272262710944,-9.916480067361771,9.916480067361771,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I015
2026-02-10,I015,QQQ,19,insurance,CLOSE,put,1,584.0,2026-02-20,1,611.47,1.598938610187389,1.5589651449327042,1.6389120754420738,1.5589651449327042,0.2504089407493418,-0.12483567119614915,155.89651449327042,-4.647346525468482,4.647346525468482,INSURANCE_DTE_ROLL,I015
2026-02-10,I015,QQQ,19,insurance,CLOSE,put,-1,540.0,2026-02-20,1,611.47,0.0241268399282748,0.014126839928274801,0.0341268399282748,0.0341268399282748,0.27573086987096673,-0.002839805720172098,-3.41268399282748,-1.6500000000000004,1.6500000000000004,INSURANCE_DTE_ROLL,I015
2026-04-01,I015,QQQ,20,insurance,OPEN,put,1,546.0,2026-06-18,7,584.31,11.190156390598446,10.910402480833485,11.469910300363408,11.469910300363408,0.2622615199978884,-0.249043971243966,-8028.937210254386,-200.37773683547306,200.37773683547306,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I015
2026-04-01,I015,QQQ,20,insurance,OPEN,put,-1,500.0,2026-06-18,7,584.31,3.950890441050568,3.852118180024304,4.049662702076832,3.852118180024304,0.29045838787191636,-0.10036776647056779,2696.4827260170127,-73.69058271838482,73.69058271838482,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I015
2026-06-08,I015,QQQ,20,insurance,CLOSE,put,1,546.0,2026-06-18,7,716.07,3.069388107842597e-05,0.0,0.010030693881078426,0.0,0.3678169173404835,-3.4042559954311795e-06,0.0,-4.571485716754898,4.571485716754898,INSURANCE_DTE_ROLL,I015
2026-06-08,I015,QQQ,20,insurance,CLOSE,put,-1,500.0,2026-06-18,7,716.07,1.1130990460670644e-07,0.0,0.010000111309904606,0.010000111309904606,0.39394955800410575,-1.3880339810587695e-08,-7.000077916933225,-11.55,11.55,INSURANCE_DTE_ROLL,I015
2017-05-19,I016,QQQ,1,insurance,OPEN,put,1,131.0,2017-08-18,13,137.84,1.567721170466612,1.5285281412049467,1.6069141997282774,1.6069141997282774,0.15491447895620222,-0.23998560750666012,-2088.9884596467605,-59.40093804016495,59.40093804016495,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2017-05-19,I016,QQQ,1,insurance,OPEN,put,-1,125.0,2017-08-18,13,137.84,0.6031936800381068,0.5881138380371541,0.6182735220390595,0.5881138380371541,0.16432859313990122,-0.10719307871229418,764.5479894483003,-28.0537946012385,28.0537946012385,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2017-08-08,I016,QQQ,1,insurance,CLOSE,put,1,131.0,2017-08-18,13,144.31,0.00037922309550211114,0.0,0.010379223095502111,0.0,0.17337040052664401,-0.00035251971425331305,0.0,-8.942990024152746,8.942990024152746,INSURANCE_DTE_ROLL,I016
2017-08-08,I016,QQQ,1,insurance,CLOSE,put,-1,125.0,2017-08-18,13,144.31,8.189945214832103e-07,0.0,0.010000818994521484,0.010000818994521484,0.18286870279259926,-9.579889405193658e-07,-13.001064692877929,-21.450000000000003,21.450000000000003,INSURANCE_DTE_ROLL,I016
2017-08-16,I016,QQQ,2,insurance,OPEN,put,1,137.0,2017-11-17,13,144.28,1.6359083879971266,1.5950106782971984,1.6768060976970547,1.6768060976970547,0.15399168405436972,-0.23846754152976304,-2179.8479270061707,-61.617022609906556,61.617022609906556,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2017-08-16,I016,QQQ,2,insurance,OPEN,put,-1,130.0,2017-11-17,13,144.28,0.5612412689968362,0.5472102372719153,0.5752723007217572,0.5472102372719153,0.1644099358750584,-0.0963099863079094,711.3733084534899,-26.69034124239721,26.69034124239721,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2017-11-07,I016,QQQ,2,insurance,CLOSE,put,1,137.0,2017-11-17,13,153.88,8.157233712584831e-06,0.0,0.010008157233712584,0.0,0.1644335846113855,-9.094955392361101e-06,0.0,-8.46060440382636,8.46060440382636,INSURANCE_DTE_ROLL,I016
2017-11-07,I016,QQQ,2,insurance,CLOSE,put,-1,130.0,2017-11-17,13,153.88,1.5627905388137296e-09,0.0,0.01000000156279054,0.01000000156279054,0.17406836495970884,-2.1707067725592428e-09,-13.000002031627702,-21.450000000000003,21.450000000000003,INSURANCE_DTE_ROLL,I016
2018-01-31,I016,QQQ,3,insurance,OPEN,put,1,161.0,2018-04-20,11,169.4,2.152560800057728,2.0987467800562847,2.206374820059171,2.206374820059171,0.17674804813414044,-0.24869441200661946,-2427.012302065088,-66.34542200158752,66.34542200158752,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-01-31,I016,QQQ,3,insurance,OPEN,put,-1,152.0,2018-04-20,11,169.4,0.7245499292768756,0.7064361810449536,0.7426636775087975,0.7064361810449536,0.18985848027595856,-0.09876573534228274,777.079799149449,-27.075123055114105,27.075123055114105,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-02-05,I016,QQQ,3,insurance,CLOSE,put,1,161.0,2018-04-20,3,158.12,8.190108194655181,7.985355489788802,8.39486089952156,7.985355489788802,0.23710109002678986,-0.5402030939387124,2395.6066469366406,-63.37581145991386,63.37581145991386,INSURANCE_PARTIAL_MONETIZATION,I016
2018-02-05,I016,QQQ,3,insurance,CLOSE,put,-1,152.0,2018-04-20,3,158.12,4.260912102521921,4.154389299958873,4.367434905084969,4.367434905084969,0.25086650873692096,-0.3375090463786293,-1310.2304715254907,-33.90684076891441,33.90684076891441,INSURANCE_PARTIAL_MONETIZATION,I016
2018-02-14,I016,QQQ,3,insurance,CLOSE,put,1,161.0,2018-04-20,2,162.68,4.982013682235518,4.85746334017963,5.106564024291406,4.85746334017963,0.21652673883659612,-0.4300479073408139,971.492668035926,-26.210068411177556,26.210068411177556,INSURANCE_PARTIAL_MONETIZATION,I016
2018-02-14,I016,QQQ,3,insurance,CLOSE,put,-1,152.0,2018-04-20,2,162.68,2.209813836017858,2.154568490117412,2.2650591819183044,2.2650591819183044,0.23422111519430824,-0.22610507552780187,-453.01183638366086,-12.349069180089256,12.349069180089256,INSURANCE_PARTIAL_MONETIZATION,I016
2018-04-10,I016,QQQ,3,insurance,CLOSE,put,1,161.0,2018-04-20,6,161.21,2.9783235526760024,2.9038654638591024,3.0527816414929023,2.9038654638591024,0.2917793739601782,-0.47735236654522184,1742.3192783154616,-48.57485329013998,48.57485329013998,INSURANCE_DTE_ROLL,I016
2018-04-10,I016,QQQ,3,insurance,CLOSE,put,-1,152.0,2018-04-20,6,161.21,0.5302316944511354,0.516975902089857,0.5434874868124138,0.5434874868124138,0.31616582527398357,-0.12396427485927229,-326.09249208744825,-11.853475416767031,11.853475416767031,INSURANCE_DTE_ROLL,I016
2018-06-27,I016,QQQ,4,insurance,OPEN,put,1,160.0,2018-09-21,12,169.73,2.6072513392342245,2.542070055753369,2.67243262271508,2.67243262271508,0.20285454960433288,-0.24888469514385186,-3206.919147258096,-86.01754017702673,86.01754017702673,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-06-27,I016,QQQ,4,insurance,OPEN,put,-1,149.0,2018-09-21,12,169.73,0.8780361493028863,0.8560852455703142,0.8999870530354585,0.8560852455703142,0.22101323707739132,-0.09776232982302051,1027.302294684377,-34.14108447908656,34.14108447908656,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-09-11,I016,QQQ,4,insurance,CLOSE,put,1,160.0,2018-09-21,12,183.12,8.039544751949762e-05,0.0,0.010080395447519498,0.0,0.21206716906946266,-5.357423445170001e-05,0.0,-7.896474537023398,7.896474537023398,INSURANCE_DTE_ROLL,I016
2018-09-11,I016,QQQ,4,insurance,CLOSE,put,-1,149.0,2018-09-21,12,183.12,2.403274450253055e-08,0.0,0.010000024032744503,0.010000024032744503,0.22813286369593708,-2.0114908080469634e-08,-12.000028839293403,-19.8,19.8,INSURANCE_DTE_ROLL,I016
2018-09-19,I016,QQQ,5,insurance,OPEN,put,1,173.0,2018-12-21,5,182.7,2.5657247970000157,2.5015816770750154,2.629867916925016,2.629867916925016,0.18172828172140543,-0.24605361369517123,-1314.933958462508,-35.3215599625001,35.3215599625001,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-09-19,I016,QQQ,5,insurance,OPEN,put,-1,162.0,2018-12-21,5,182.7,0.8586984886349889,0.8372310264191142,0.8801659508508636,0.8372310264191142,0.196929887036504,-0.09646122802212809,418.6155132095571,-13.98373110793735,13.98373110793735,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2018-10-10,I016,QQQ,5,insurance,CLOSE,put,1,173.0,2018-12-21,1,171.73,7.098216094613946,6.920760692248598,7.275671496979294,6.920760692248598,0.22044631432618692,-0.4978060731625522,692.0760692248598,-18.395540236534828,18.395540236534828,INSURANCE_PARTIAL_MONETIZATION,I016
2018-10-10,I016,QQQ,5,insurance,CLOSE,put,-1,162.0,2018-12-21,1,171.73,3.092253825443123,3.014947479807045,3.169560171079201,3.169560171079201,0.2391816195005344,-0.26403003755009924,-316.9560171079201,-8.380634563607808,8.380634563607808,INSURANCE_PARTIAL_MONETIZATION,I016
2018-10-18,I016,QQQ,5,insurance,CLOSE,put,1,173.0,2018-12-21,1,173.18,5.975134922266037,5.825756549209386,6.1245132953226875,5.825756549209386,0.21834512651743393,-0.4647814893869902,582.5756549209385,-15.587837305665092,15.587837305665092,INSURANCE_PARTIAL_MONETIZATION,I016
2018-10-18,I016,QQQ,5,insurance,CLOSE,put,-1,162.0,2018-12-21,1,173.18,2.413811684671032,2.353466392554256,2.4741569767878078,2.4741569767878078,0.239115922640453,-0.22821537789679075,-247.4156976787808,-6.684529211677598,6.684529211677598,INSURANCE_PARTIAL_MONETIZATION,I016
2018-12-11,I016,QQQ,5,insurance,CLOSE,put,1,173.0,2018-12-21,3,163.61,9.849720340817811,9.603477332297366,10.095963349338255,9.603477332297366,0.2969253689058051,-0.8645683330081761,2881.04319968921,-75.82290255613337,75.82290255613337,INSURANCE_DTE_ROLL,I016
2018-12-11,I016,QQQ,5,insurance,CLOSE,put,-1,162.0,2018-12-21,3,163.61,2.4661874893602374,2.4045328021262313,2.5278421765942434,2.5278421765942434,0.30130819859780145,-0.408159097204771,-758.352652978273,-20.446406170201808,20.446406170201808,INSURANCE_DTE_ROLL,I016
2019-03-11,I016,QQQ,6,insurance,OPEN,put,1,164.0,2019-06-21,12,174.73,3.020302350918371,2.9447947921454114,3.0958099096913303,3.0958099096913303,0.20766751851393783,-0.24948789793797627,-3714.9718916295965,-98.40907052755134,98.40907052755134,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2019-03-11,I016,QQQ,6,insurance,OPEN,put,-1,152.0,2019-06-21,12,174.73,1.0953044766057936,1.0679218646906488,1.1226870885209383,1.0679218646906488,0.22725622719074057,-0.10384963445133572,1281.5062376287785,-40.659134298173754,40.659134298173754,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2019-05-17,I016,QQQ,6,insurance,CLOSE,put,1,164.0,2019-06-21,6,183.04,0.2667042229372054,0.2567042229372054,0.2767042229372054,0.2567042229372054,0.22257136639785324,-0.04938557322978832,154.02253376232323,-9.900000000000006,9.900000000000006,INSURANCE_PARTIAL_MONETIZATION,I016
2019-05-17,I016,QQQ,6,insurance,CLOSE,put,-1,152.0,2019-06-21,6,183.04,0.02453409004301954,0.01453409004301954,0.03453409004301954,0.03453409004301954,0.2415046584354778,-0.005494625928727899,-20.720454025811726,-9.900000000000002,9.900000000000002,INSURANCE_PARTIAL_MONETIZATION,I016
2019-06-11,I016,QQQ,6,insurance,CLOSE,put,1,164.0,2019-06-21,6,183.4,0.0037208735258510983,0.0,0.013720873525851099,0.0,0.23428298800436204,-0.001789078824720522,0.0,-6.132524115510659,6.132524115510659,INSURANCE_DTE_ROLL,I016
2019-06-11,I016,QQQ,6,insurance,CLOSE,put,-1,152.0,2019-06-21,6,183.4,5.527506562571041e-06,0.0,0.010005527506562572,0.010005527506562572,0.25412813522355504,-3.4745453223730102e-06,-6.003316503937544,-9.9,9.9,INSURANCE_DTE_ROLL,I016
2019-08-02,I016,QQQ,7,insurance,OPEN,put,1,176.0,2019-10-18,11,187.35,2.872879319195384,2.8010573362154996,2.9447013021752686,2.9447013021752686,0.22034755862759503,-0.24322299253573215,-3239.1714323927954,-86.15418127787296,86.15418127787296,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2019-08-02,I016,QQQ,7,insurance,OPEN,put,-1,164.0,2019-10-18,11,187.35,1.007101309579543,0.9819237768400544,1.0322788423190314,0.9819237768400544,0.23975431608470432,-0.09866002689998792,1080.1161545240598,-34.84528601343738,34.84528601343738,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2019-08-14,I016,QQQ,7,insurance,CLOSE,put,1,176.0,2019-10-18,5,182.76,4.307916687856434,4.2002187706600225,4.415614605052845,4.2002187706600225,0.24326991850038512,-0.3298463235068154,2100.1093853300113,-57.0989585982056,57.0989585982056,INSURANCE_PARTIAL_MONETIZATION,I016
2019-08-14,I016,QQQ,7,insurance,CLOSE,put,-1,164.0,2019-10-18,5,182.76,1.6637685893586145,1.622174374624649,1.70536280409258,1.70536280409258,0.2659700664164397,-0.14897945487451844,-852.6814020462899,-24.047107366982704,24.047107366982704,INSURANCE_PARTIAL_MONETIZATION,I016
2019-10-08,I016,QQQ,7,insurance,CLOSE,put,1,176.0,2019-10-18,6,185.42,0.3753017232717397,0.3653017232717397,0.3853017232717397,0.3653017232717397,0.2518320569517851,-0.10065268788545707,219.18103396304383,-9.900000000000006,9.900000000000006,INSURANCE_DTE_ROLL,I016
2019-10-08,I016,QQQ,7,insurance,CLOSE,put,-1,164.0,2019-10-18,6,185.42,0.008210109046626557,0.0,0.01821010904662656,0.01821010904662656,0.27454805306870883,-0.003170205454297853,-10.926065427975935,-9.900000000000002,9.900000000000002,INSURANCE_DTE_ROLL,I016
2019-10-16,I016,QQQ,8,insurance,OPEN,put,1,181.0,2020-01-17,2,193.04,3.4246744457194893,3.3390575845765023,3.5102913068624764,3.5102913068624764,0.21797190371495775,-0.2539556761009132,-702.0582613724953,-18.42337222859741,18.42337222859741,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2019-10-16,I016,QQQ,8,insurance,OPEN,put,-1,167.0,2020-01-17,2,193.04,1.1735684825363037,1.1442292704728962,1.2029076945997113,1.1442292704728962,0.2396555132744751,-0.10065896609017097,228.84585409457924,-7.167842412681501,7.167842412681501,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2020-01-07,I016,QQQ,8,insurance,CLOSE,put,1,181.0,2020-01-17,2,215.53,4.4681343443266097e-07,0.0,0.010000446813434432,0.0,0.2127139493341994,-3.1276067797792047e-07,0.0,-1.3000893626868866,1.3000893626868866,INSURANCE_DTE_ROLL,I016
2020-01-07,I016,QQQ,8,insurance,CLOSE,put,-1,167.0,2020-01-17,2,215.53,9.10525448858508e-12,0.0,0.010000000009105255,0.010000000009105255,0.2294239201039298,-7.767778896079725e-12,-2.000000001821051,-3.3,3.3,INSURANCE_DTE_ROLL,I016
2020-01-27,I016,QQQ,9,insurance,OPEN,put,1,205.0,2020-04-17,10,218.1,3.2908673765274514,3.2085956921142653,3.3731390609406375,3.3731390609406375,0.2106554310979129,-0.24406102534165564,-3373.139060940638,-88.77168441318611,88.77168441318611,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2020-01-27,I016,QQQ,9,insurance,OPEN,put,-1,191.0,2020-04-17,10,218.1,1.1222564670941395,1.094200055416786,1.150312878771493,1.094200055416786,0.2292622199646055,-0.09677309070482724,1094.200055416786,-34.556411677353395,34.556411677353395,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
2020-02-27,I016,QQQ,9,insurance,CLOSE,put,1,205.0,2020-04-17,2,205.64,9.832771309925022,9.586952027176896,10.078590592673148,9.586952027176896,0.3389686166768062,-0.46132054958337715,1917.390405435379,-50.46385654962525,50.46385654962525,INSURANCE_PARTIAL_MONETIZATION,I016
2020-02-27,I016,QQQ,9,insurance,CLOSE,put,-1,191.0,2020-04-17,2,205.64,5.057894871110577,4.931447499332812,5.1843422428883414,5.1843422428883414,0.37342331633901793,-0.2703134782523378,-1036.8684485776682,-26.589474355552955,26.589474355552955,INSURANCE_PARTIAL_MONETIZATION,I016
2020-03-12,I016,QQQ,9,insurance,CLOSE,put,1,205.0,2020-04-17,3,177.32,32.691575237928504,31.87428585698029,33.508864618876714,31.87428585698029,0.623629526996555,-0.7399093329358275,9562.285757094087,-247.1368142844642,247.1368142844642,INSURANCE_PARTIAL_MONETIZATION,I016
2020-03-12,I016,QQQ,9,insurance,CLOSE,put,-1,191.0,2020-04-17,3,177.32,22.26564364282288,21.70900255175231,22.82228473389345,22.82228473389345,0.623629526996555,-0.6112200308102443,-6846.685420168036,-168.94232732117115,168.94232732117115,INSURANCE_PARTIAL_MONETIZATION,I016
2020-04-07,I016,QQQ,9,insurance,CLOSE,put,1,205.0,2020-04-17,5,196.4,15.973217934333434,15.573887485975098,16.372548382691768,15.573887485975098,0.8404344850634161,-0.5946430637208358,7786.943742987549,-202.9152241791681,202.9152241791681,INSURANCE_DTE_ROLL,I016
2020-04-07,I016,QQQ,9,insurance,CLOSE,put,-1,191.0,2020-04-17,5,196.4,8.703444574141841,8.485858459788295,8.921030688495387,8.921030688495387,0.8750959887752984,-0.3959446501172617,-4460.515344247693,-112.043057176773,112.043057176773,INSURANCE_DTE_ROLL,I016
2020-09-11,I016,QQQ,10,insurance,OPEN,put,1,243.0,2020-12-18,8,270.45,8.314582603273934,8.106718038192085,8.522447168355782,8.522447168355782,0.3562543854589807,-0.2525963869863692,-6817.957734684625,-171.49165206547895,171.49165206547895,INSURANCE_MODEL_ENTRY_PUT_SPREAD,I016
